time,agent_id,building_idx,floor,pos_x,pos_y,heading,infection_status,agent_type
27,5,0,0,2.1001474872823334,3.1533738620378644,0.0,0,0
27,6,0,0,4.613500070389323,2.2513533544026014,0.0,0,0
27,7,0,0,5.919226746296297,2.03763512016869,0.0,0,0
27,8,0,0,6.012062435584302,2.7087107182786543,0.0,0,0
27,9,0,0,6.0018684383985,3.6475963386538757,0.0,0,0
27,10,0,0,7.093231073482326,3.991084871814253,0.0,0,0
27,11,0,0,9.477970571959208,3.4233745444506654,0.0,0,0
27,12,0,0,12.158782441461996,2.4664156134108826,0.0,0,0
27,13,0,0,13.866154617110023,2.00003170665066,0.0,0,0
27,14,0,0,14.225550999305534,2.4530140372057643,0.0,0,0
27,15,0,0,14.101758216442144,3.4088927393988797,0.0,0,0
27,16,0,0,14.80380478692763,3.988837342694146,0.0,0,0
28,1,0,0,2.5,5.0,0.0,2,1
28,2,0,0,4.669976300311809,8.529217535977901,0.0,0,2
28,3,0,0,4.282240016119735,9.36761260170766,0.0,0,2
28,4,0,0,3.8832517131448396,10.26249695031834,0.0,0,2
28,5,0,0,2.1748238072757404,3.053955420562649,0.0,0,0
28,6,0,0,4.64806214371744,2.188906985938344,0.0,0,0
28,7,0,0,5.881898362132421,2.069573727895247,0.0,0,0
28,8,0,0,5.937163138180037,2.805670093544665,0.0,0,0
28,9,0,0,5.958260296371519,3.7204324789908387,0.0,0,0
28,10,0,0,7.121007211502986,3.9728325656974355,0.0,0,0
28,11,0,0,9.551593736827536,3.330814877949047,0.0,0,0
28,12,0,0,12.210563834928672,2.384647517045279,0.0,0,0
28,13,0,0,13.848486664823916,2.0042323911267115,0.0,0,0
28,14,0,0,14.154677535118555,2.5393214125886376,0.0,0,0
28,15,0,0,14.04283997647808,3.4979562027884157,0.0,0,0
28,16,0,0,14.811010929294051,3.99877235658721,0.0,0,0
29,1,0,0,2.799999952316284,3.7676989102931215,0.0,2,1
29,2,0,0,4.478498658427964,8.936472804855605,0.0,0,2
29,3,0,0,4.083161324866581,9.812954456179023,0.0,0,2
29,4,0,0,3.6845086117135026,10.706144328863353,0.0,0,2
29,5,0,0,2.2490631587974357,2.953997874360463,0.0,0,0
29,6,0,0,4.679254763743456,2.134564790758888,0.0,0,0
29,7,0,0,5.841365899662976,2.1108088473746394,0.0,0,0
29,8,0,0,5.8621709522845125,2.9045711489990493,0.0,0,0
29,9,0,0,5.917755856918076,3.7860702961410393,0.0,0,0
29,10,0,0,7.152230113329328,3.9448600381598604,0.0,0,0
29,11,0,0,9.625837787986313,3.234949818539823,0.0,0,0
29,12,0,0,12.25956939717849,2.309027819280874,0.0,0,0
29,13,0,0,13.827198250233023,2.0183824563936157,0.0,0,0
29,14,0,0,14.082667613885263,2.630231736136827,0.0,0,0
29,15,0,0,13.98631413809351,3.5820442524021225,0.0,0,0
29,16,0,0,14.82193876888672,3.998727967243502,0.0,0,0
30,1,0,0,3.0999999046325684,3.860292250900537,0.0,2,1
30,2,0,0,4.282240016119735,9.36761260170766,0.0,0,2
30,3,0,0,3.8832517131448396,10.26249695031834,0.0,0,2
30,4,0,0,3.4889177959463367,11.133933228138941,0.0,0,2
30,5,0,0,2.3226799821317234,2.8544999661913866,0.0,0,0
30,6,0,0,4.706999965162108,2.088869738115323,0.0,0,0
30,7,0,0,5.797730668935235,2.1609284709235475,0.0,0,0
30,8,0,0,5.787273319307286,3.004425697988051,0.0,0,0
30,9,0,0,5.880456360042495,3.8438539587324922,0.0,0,0
30,10,0,0,7.186821737967357,3.9074467814501963,0.0,0,0
30,11,0,0,9.7005171539732,3.1367372182078337,0.0,0,0
30,12,0,0,12.305676639827432,2.2403120871411786,0.0,0,0
30,13,0,0,13.802342583287025,2.0423405196766153,0.0,0,0
30,14,0,0,14.009701222906696,2.724836661948403,0.0,0,0
30,15,0,0,13.932321986446315,3.66031670824408,0.0,0,0
30,16,0,0,14.836560991797764,3.988704618186669,0.0,0,0
31,1,0,0,3.4000000953674316,3.958455298591252,0.0,2,1
31,2,0,0,4.083161324866581,9.812954456179023,0.0,0,2
31,3,0,0,3.6845086117135026,10.706144328863353,0.0,0,2
31,4,0,0,3.29843354462076,11.536256431725523,0.0,0,2
31,5,0,0,2.3954902735591674,2.756455846264209,0.0,0,0
31,6,0,0,4.7312283994192725,2.0522783978688883,0.0,0,0
31,7,0,0,5.751101735301231,2.2194318198308163,0.0,0,0
31,8,0,0,5.712657444324872,3.104236026865697,0.0,0,0
31,9,0,0,5.846455035061765,3.8932061115093224,0.0,0,0
31,10,0,0,7.224695624370451,3.8609666164623064,0.0,0,0
31,11,0,0,9.775445175265489,3.0371583847908266,0.0,0,0
31,12,0,0,12.348770318781058,2.179186905507332,0.0,0,0
31,13,0,0,13.773981790208708,2.0758671999268703,0.0,0,0
31,14,0,0,13.93596074016014,2.8221909288768843,0.0,0,0
31,15,0,0,13.880998473797044,3.731991497808947,0.0,0,0
31,16,0,0,14.854841050085012,3.96880245940721,0.0,0,0
32,1,0,0,3.700000047683716,4.0582746024252465,0.0,2,1
32,2,0,0,3.8832517131448396,10.26249695031834,0.0,0,2
32,3,0,0,3.4889177959463367,11.133933228138941,0.0,0,2
32,4,0,0,3.114959113410295,11.904078627827902,0.0,0,2
32,5,0,0,2.4673120452700665,2.6608451390161654,0.0,0,0
32,6,0,0,4.75187950804723,2.0251563785958364,0.0,0,0
32,7,0,0,5.701595646811169,2.2857343479727996,0.0,0,0
32,8,0,0,5.638509828165531,3.2030048638187503,0.0,0,0
32,9,0,0,5.81583686758079,3.9336336440746376,0.0,0,0
32,10,0,0,7.2657571075469365,3.8058839576404506,0.0,0,0
32,11,0,0,9.850434570831705,2.9372082770759183,0.0,0,0
32,12,0,0,12.388742722284743,2.12626301698892,0.0,0,0
32,13,0,0,13.742186758210757,2.1186275096377654,0.0,0,0
32,14,0,0,13.861630478449166,2.92132180526816,0.0,0,0
32,15,0,0,13.832471882198552,3.7963524702919234,0.0,0,0
32,16,0,0,14.876733253122815,3.939220346696871,0.0,0,0
33,1,0,0,4.0,4.15577068175669,0.0,2,1
33,2,0,0,3.6845086117135026,10.706144328863353,0.0,0,2
33,3,0,0,3.29843354462076,11.536256431725523,0.0,0,2
33,4,0,0,2.9403277181830134,12.22913932289923,0.0,0,2
33,5,0,0,2.5379657802392006,2.568623155029379,0.0,0,0
33,6,0,0,4.7689016740292995,2.0077746745473966,0.0,0,0
33,7,0,0,5.649336142904001,2.3591735824050066,0.0,0,0
33,8,0,0,5.565015801254324,3.299745343277015,0.0,0,0
33,9,0,0,5.788678387072638,3.96473261788661,0.0,0,0
33,10,0,0,7.3099035551732845,3.7427491727036695,0.0,0,0
33,11,0,0,9.925297906236663,2.8378855635002815,0.0,0,0
33,12,0,0,12.425493940146952,2.0820692195857067,0.0,0,0
33,13,0,0,13.707036958314628,2.170194201929351,0.0,0,0
33,14,0,0,13.786896224717593,3.021238808173646,0.0,0,0
33,15,0,0,13.786863502857678,3.8527565521308733,0.0,0,0
33,16,0,0,14.902182881804816,3.9002538547473042,0.0,0,0
34,1,0,0,4.300000190734863,4.247056675569304,0.0,2,1
34,2,0,0,3.4889177959463367,11.133933228138941,0.0,0,2
34,3,0,0,3.114959113410295,11.904078627827902,0.0,0,2
34,4,0,0,2.7762842181145615,12.50413835451748,0.0,0,2
34,5,0,0,2.6072748809248973,2.4807113458833143,0.0,0,0
34,6,0,0,4.782252350815501,2.0003069579647934,0.0,0,0
34,7,0,0,5.594453845123274,2.439015742572771,0.0,0,0
34,8,0,0,5.492359060383587,3.393490866347891,0.0,0,0
34,9,0,0,5.765047475594718,3.9861923022788637,0.0,0,0
34,10,0,0,7.3570246241214505,3.672193083553468,0.0,0,0
34,11,0,0,9.999848062129914,2.740182643786244,0.0,0,0
34,12,0,0,12.458932113462692,2.04704708311282,0.0,0,0
34,13,0,0,13.668620246714402,2.230052039457928,0.0,0,0
34,14,0,0,13.711944775678907,3.120943599928474,0.0,0,0
34,15,0,0,13.74428733297038,3.9006401723847683,0.0,0,0
34,16,0,0,14.931126325313224,3.8522923238654645,0.0,0,0
35,1,0,0,4.599999904632568,4.328493299359394,0.0,2,1
35,2,0,0,3.29843354462076,11.536256431725523,0.0,0,2
35,3,0,0,2.9403277181830134,12.22913932289923,0.0,0,2
35,4,0,0,2.624467681632052,12.72289983729524,0.0,0,2
35,5,0,0,2.6750661106709264,2.397988097315176,0.0,0,0
35,6,0,0,4.791898168666764,2.0028278438036216,0.0,0,0
35,7,0,0,5.537085930631289,2.5244630720040075,0.0,0,0
35,8,0,0,5.42072120956659,3.4833047587530057,0.0,0,0
35,9,0,0,5.745003198118982,3.9977982791785807,0.0,0,0
35,10,0,0,7.407002536259245,3.594920663309892,0.0,0,0
35,11,0,0,10.073898701946701,2.645075733211295,0.0,0,0
35,12,0,0,12.48897366421294,2.021546537181116,0.0,0,0
35,13,0,0,13.627032645182041,2.2976029424972864,0.0,0,0
35,14,0,0,13.63696347092174,3.2194399632114594,0.0,0,0
35,15,0,0,13.704849790788142,3.939524893748256,0.0,0,0
35,16,0,0,14.96349124011272,3.795814969813944,0.0,0,0
36,1,0,0,4.900000095367432,4.396833931924577,0.0,2,1
36,2,0,0,3.114959113410295,11.904078627827902,0.0,0,2
36,3,0,0,2.7762842181145615,12.50413835451748,0.0,0,2
36,4,0,0,2.4863950093841436,12.880510859951098,0.0,0,2
36,5,0,0,2.741170026707912,2.3212799526799874,0.0,0,0
36,6,0,0,4.7978150180619075,2.015312144205873,0.0,0,0
36,7,0,0,5.477375789337643,2.6146618092281706,0.0,0,0
36,8,0,0,5.350281306122108,3.568289629767974,0.0,0,0
36,9,0,0,5.728595654900262,3.999434585501005,0.0,0,0
36,10,0,0,7.459712372834316,3.511703992453149,0.0,0,0
36,11,0,0,10.147264737652309,2.5535151085877343,0.0,0,0
36,12,0,0,12.515543504166157,2.005822374816185,0.0,0,0
36,13,0,0,13.582378101062975,2.372171964753614,0.0,0,0
36,14,0,0,13.56213972465848,3.3157437549192434,0.0,0,0
36,15,0,0,13.668649449627743,3.96902219293905,0.0,0,0
36,16,0,0,14.99919673077163,3.7313860956454965,0.0,0,0
37,1,0,0,5.199999809265137,4.449354047905813,0.0,2,1
37,2,0,0,2.9403277181830134,12.22913932289923,0.0,0,2
37,3,0,0,2.624467681632052,12.72289983729524,0.0,0,2
37,4,0,0,2.3634457778711786,12.973431818705407,0.0,0,2
37,5,0,0,2.8054214036720166,2.2513533544026014,0.0,0,0
37,6,0,0,4.799988109958878,2.03763512016869,0.0,0,0
37,7,0,0,5.4154726654991325,2.7087107182786543,0.0,0,0
37,8,0,0,5.281215413124361,3.6475963386538757,0.0,0,0
37,9,0,0,5.715865856251724,3.991084871814253,0.0,0,0
37,10,0,0,7.5150223867059776,3.4233745444506654,0.0,0,0
37,11,0,0,10.219762792365762,2.4664156134108826,0.0,0,0
37,12,0,0,12.538575222559762,2.00003170665066,0.0,0,0
37,13,0,0,13.534768227461864,2.4530140372057643,0.0,0,0
37,14,0,0,13.487660557287331,3.4088927393988797,0.0,0,0
37,15,0,0,13.635776791489313,3.988837342694146,0.0,0,0
37,16,0,0,15.038153552158361,3.659649453373462,0.0,0,0
38,1,0,0,5.5,4.483959836015743,0.0,2,1
38,2,0,0,2.7762842181145615,12.50413835451748,0.0,0,2
38,3,0,0,2.4863950093841436,12.880510859951098,0.0,0,2
38,4,0,0,2.2568484551728236,12.999575909150245,0.0,0,2
38,5,0,0,2.8676596465823003,2.188906985938344,0.0,0,0
38,6,0,0,4.798412012759658,2.069573727895247,0.0,0,0
38,7,0,0,5.351531284686827,2.805670093544665,0.0,0,0
38,8,0,0,5.213696159337019,3.7204324789908387,0.0,0,0
38,9,0,0,5.7068456200404345,3.9728325656974355,0.0,0,0
38,10,0,0,7.572794331644451,3.330814877949047,0.0,0,0
38,11,0,0,10.29121165870654,2.384647517045279,0.0,0,0
38,12,0,0,12.558011252092463,2.0042323911267115,0.0,0,0
38,13,0,0,13.484322024267964,2.5393214125886376,0.0,0,0
38,14,0,0,13.413712127938718,3.4979562027884157,0.0,0,0
38,15,0,0,13.606313980898447,3.99877235658721,0.0,0,0
38,16,0,0,15.080264332507769,3.5813218118144357,0.0,0,0
39,1,0,0,5.800000190734863,4.4992716726873025,0.0,2,1
39,2,0,0,2.624467681632052,12.72289983729524,0.0,0,2
39,3,0,0,2.3634457778711786,12.973431818705407,0.0,0,2
39,4,0,0,2.1676681265010904,12.958355991377537,0.0,0,2
39,5,0,0,2.927729192244536,2.134564790758888,0.0,0,0
39,6,0,0,4.79309066588643,2.1108088473746394,0.0,0,0
39,7,0,0,5.285711467052733,2.9045711489990493,0.0,0,0
39,8,0,0,5.147892307731205,3.7860702961410393,0.0,0,0
39,9,0,0,5.701557492159274,3.9448600381598604,0.0,0,0
39,10,0,0,7.632883807874432,3.234949818539823,0.0,0,0
39,11,0,0,10.361432751718636,2.309027819280874,0.0,0,0
39,12,0,0,12.573803012812514,2.0183824563936157,0.0,0,0
39,13,0,0,13.43116558071739,2.630231736136827,0.0,0,0
39,14,0,0,13.340479269174418,3.5820442524021225,0.0,0,0
39,15,0,0,13.580334659537687,3.998727967243502,0.0,0,0
39,16,0,0,15.125423816799852,3.4971857948712053,0.0,0,0
40,1,0,0,6.099999904632568,4.494679123311691,0.0,2,1
40,2,0,0,2.4863950093841436,12.880510859951098,0.0,0,2
40,3,0,0,2.2568484551728236,12.999575909150245,0.0,0,2
40,4,0,0,2.0967958522209678,12.850697775875588,0.0,0,2
40,5,0,0,2.9854798980781836,2.088869738115323,0.0,0,0
40,6,0,0,4.7840373699350724,2.1609284709235475,0.0,0,0
40,7,0,0,5.218177727862635,3.004425697988051,0.0,0,0
40,8,0,0,5.083968333665946,3.8438539587324922,0.0,0,0
40,9,0,0,5.700014690173945,3.9074467814501963,0.0,0,0
40,10,0,0,7.6951406229993475,3.1367372182078337,0.0,0,0
40,11,0,0,10.430250555239962,2.2403120871411786,0.0,0,0
40,12,0,0,12.585911033542306,2.0423405196766153,0.0,0,0
40,13,0,0,13.375431760235676,2.724836661948403,0.0,0,0
40,14,0,0,13.268145025002402,3.66031670824408,0.0,0,0
40,15,0,0,13.557903762180665,3.988704618186669,0.0,0,0
40,16,0,0,15.173519129842486,3.408082061813392,0.0,0,0
41,1,0,0,6.400000095367432,4.470365278339886,0.0,2,1
41,2,0,0,2.3634457778711786,12.973431818705407,0.0,0,2
41,3,0,0,2.1676681265010904,12.958355991377537,0.0,0,2
41,4,0,0,2.044939764669806,12.679019034067231,0.0,0,2
41,5,0,0,3.0407674173946466,2.0522783978688874,0.0,0,0
41,6,0,0,4.771274753430599,2.2194318198308176,0.0,0,0
41,7,0,0,5.149098866293616,3.1042360268656988,0.0,0,0
41,8,0,0,5.022084013785446,3.8932061115093233,0.0,0,0
41,9,0,0,5.702221070285932,3.8609666164623055,0.0,0,0
41,10,0,0,7.759409167404104,3.037158384790825,0.0,0,0
41,11,0,0,10.497493060601332,2.179186905507331,0.0,0,0
41,12,0,0,12.594305050535747,2.0758671999268703,0.0,0,0
41,13,0,0,13.317259868348412,2.8221909288768843,0.0,0,0
41,14,0,0,13.19689019336216,3.731991497808947,0.0,0,0
41,15,0,0,13.53907735438899,3.96880245940721,0.0,0,0
41,16,0,0,15.224430058400618,3.3149009076879343,0.0,0,0
42,1,0,0,6.699999809265137,4.427299454044141,0.0,2,1
42,2,0,0,2.2568484551728236,12.999575909150245,0.0,0,2
42,3,0,0,2.0967958522209678,12.850697775875588,0.0,0,2
42,4,0,0,2.012617992733071,12.447175300376072,0.0,0,2
42,5,0,0,3.093453560188814,2.0251563785958364,0.0,0,0
42,6,0,0,4.754834716267629,2.2857343479727996,0.0,0,0
42,7,0,0,5.078647543524028,3.2030048638187503,0.0,0,0
42,8,0,0,4.962394026660677,3.9336336440746376,0.0,0,0
42,9,0,0,5.708171117694016,3.8058839576404506,0.0,0,0
42,10,0,0,7.825528803198098,2.9372082770759183,0.0,0,0
42,11,0,0,10.562992196558561,2.12626301698892,0.0,0,0
42,12,0,0,12.598964083121876,2.1186275096377654,0.0,0,0
42,13,0,0,13.256795304489984,2.92132180526816,0.0,0,0
42,14,0,0,13.126892874223987,3.7963524702919234,0.0,0,0
42,15,0,0,13.523902492377534,3.939220346696871,0.0,0,0
42,16,0,0,15.278029351666751,3.218573367785263,0.0,0,0
43,1,0,0,7.0,4.367198548937057,0.0,2,1
43,2,0,0,2.1676681265010904,12.958355991377537,0.0,0,2
43,3,0,0,2.044939764669806,12.679019034067231,0.0,0,2
43,4,0,0,2.0001534848717983,12.160373285235382,0.0,0,2
43,5,0,0,3.1434066385421167,2.0077746745473966,0.0,0,0
43,6,0,0,4.734758349977263,2.3591735824050066,0.0,0,0
43,7,0,0,5.006999851170448,3.299745343277015,0.0,0,0
43,8,0,0,4.905047566173503,3.96473261788661,0.0,0,0
43,9,0,0,5.717849960378403,3.7427491727036695,0.0,0,0
43,10,0,0,7.89333426572629,2.8378855635002815,0.0,0,0
43,11,0,0,10.62658424938305,2.0820692195857067,0.0,0,0
43,12,0,0,12.599876486145604,2.170194201929351,0.0,0,0
43,13,0,0,13.194189198580696,3.021238808173646,0.0,0,0
43,14,0,0,13.05832802443184,3.8527565521308733,0.0,0,0
43,15,0,0,13.512417105398416,3.9002538547473042,0.0,0,0
43,16,0,0,15.334183039321688,3.120061915042427,0.0,0,0
44,1,0,0,7.300000190734863,4.292458596445881,0.0,2,1
44,2,0,0,2.0967958522209678,12.850697775875588,0.0,0,2
44,3,0,0,2.012617992733071,12.447175300376072,0.0,0,2
44,4,0,0,2.0076707823283186,11.825053943596766,0.0,0,2
44,5,0,0,3.19050179577373,2.0003069579647934,0.0,0,0
44,6,0,0,4.711095835019659,2.439015742572771,0.0,0,0
44,7,0,0,4.934334871150371,3.393490866347891,0.0,0,0
44,8,0,0,4.850187968609687,3.9861923022788637,0.0,0,0
44,9,0,0,5.731233406273024,3.672193083553468,0.0,0,0
44,10,0,0,7.962656076644757,2.740182643786244,0.0,0,0
44,11,0,0,10.688110272060836,2.04704708311282,0.0,0,0
44,12,0,0,12.597039979074543,2.230052039457928,0.0,0,0
44,13,0,0,13.1295980332807,3.120943599928474,0.0,0,0
44,14,0,0,12.991367020402302,3.9006401723847683,0.0,0,0
44,15,0,0,13.504649900937606,3.8522923238654645,0.0,0,0
44,16,0,0,15.392750766390574,3.020350843331683,0.0,0,0
45,1,0,0,7.599999904632568,4.206059242620879,0.0,2,1
45,2,0,0,2.044939764669806,12.679019034067231,0.0,0,2
45,3,0,0,2.0001534848717983,12.160373285235382,0.0,0,2
45,4,0,0,2.035094774751335,11.448747824967814,0.0,0,2
45,5,0,0,3.2346213185172585,2.0028278438036216,0.0,0,0
45,6,0,0,4.68390631535901,2.5244630720040075,0.0,0,0
45,7,0,0,4.86083422807065,3.4833047587530057,0.0,0,0
45,8,0,0,4.797952354392807,3.9977982791785807,0.0,0,0
45,9,0,0,5.7482880037331086,3.594920663309892,0.0,0,0
45,10,0,0,8.03332096752831,2.645075733211295,0.0,0,0
45,11,0,0,10.747416481577359,2.021546537181116,0.0,0,0
45,12,0,0,12.590461651699144,2.2976029424972864,0.0,0,0
45,13,0,0,13.06318325286481,3.2194399632114594,0.0,0,0
45,14,0,0,12.926177229772836,3.939524893748256,0.0,0,0
45,15,0,0,13.500620292961175,3.795814969813944,0.0,0,0
45,16,0,0,15.453586144057217,2.92043643272146,0.0,0,0
46,1,0,0,7.900000095367432,4.111444957050123,0.0,2,1
46,2,0,0,2.012617992733071,12.447175300376072,0.0,0,2
46,3,0,0,2.0076707823283186,11.825053943596766,0.0,0,2
46,4,0,0,2.082151450673723,11.039905953505077,0.0,0,2
46,5,0,0,3.2756549309428475,2.0153121442058732,0.0,0,0
46,6,0,0,4.65325775063444,2.614661809228172,0.0,0,0
46,7,0,0,4.786681635260592,3.568289629767975,0.0,0,0
46,8,0,0,4.7484712853546265,3.999434585501005,0.0,0,0
46,9,0,0,5.768971125146867,3.5117039924531475,0.0,0,0
46,10,0,0,8.105152312951299,2.5535151085877326,0.0,0,0
46,11,0,0,10.804354643294904,2.0058223748161845,0.0,0,0
46,12,0,0,12.58015794641192,2.372171964753614,0.0,0,0
46,13,0,0,12.995110859695918,3.3157437549192434,0.0,0,0
46,14,0,0,12.862921593069832,3.96902219293905,0.0,0,0
46,15,0,0,13.500338353390482,3.7313860956454965,0.0,0,0
46,16,0,0,15.516537115559903,2.8213169949752652,0.0,0,0
47,1,0,0,8.199999809265137,4.012387712726679,0.0,2,1
47,2,0,0,2.0001534848717983,12.160373285235382,0.0,0,2
47,3,0,0,2.035094774751335,11.448747824967814,0.0,0,2
47,4,0,0,2.148370635344536,10.607710036230836,0.0,0,2
47,5,0,0,3.313500070389323,2.03763512016869,0.0,0,0
47,6,0,0,4.619226746296297,2.7087107182786543,0.0,0,0
47,7,0,0,4.7120624355843015,3.6475963386538757,0.0,0,0
47,8,0,0,4.7018684383985,3.991084871814253,0.0,0,0
47,9,0,0,5.7932310734823265,3.4233745444506654,0.0,0,0
47,10,0,0,8.177970571959207,2.4664156134108826,0.0,0,0
47,11,0,0,10.858782441461997,2.00003170665066,0.0,0,0
47,12,0,0,12.566154617110023,2.4530140372057643,0.0,0,0
47,13,0,0,12.925550999305534,3.4088927393988797,0.0,0,0
47,14,0,0,12.801758216442146,3.988837342694146,0.0,0,0
47,15,0,0,13.50380478692763,3.659649453373462,0.0,0,0
47,16,0,0,15.581446336254107,2.723982898750533,0.0,0,0
48,1,0,0,8.5,3.9128366093885094,0.0,2,1
48,2,0,0,2.0076707823283186,11.825053943596766,0.0,0,2
48,3,0,0,2.082151450673723,11.039905953505077,0.0,0,2
48,4,0,0,2.2330906885596935,10.16186626168795,0.0,0,2
48,5,0,0,3.3480621437174403,2.069573727895247,0.0,0,0
48,6,0,0,4.581898362132421,2.805670093544665,0.0,0,0
48,7,0,0,4.6371631381800364,3.7204324789908387,0.0,0,0
48,8,0,0,4.65826029637152,3.9728325656974355,0.0,0,0
48,9,0,0,5.8210072115029865,3.330814877949047,0.0,0,0
48,10,0,0,8.251593736827536,2.384647517045279,0.0,0,0
48,11,0,0,10.910563834928674,2.0042323911267115,0.0,0,0
48,12,0,0,12.548486664823916,2.5393214125886376,0.0,0,0
48,13,0,0,12.854677535118554,3.4979562027884157,0.0,0,0
48,14,0,0,12.74283997647808,3.99877235658721,0.0,0,0
48,15,0,0,13.51101092929405,3.5813218118144357,0.0,0,0
48,16,0,0,15.648151566892155,2.6294066741623587,0.0,0,0
49,1,0,0,8.800000190734863,3.816760435374036,0.0,2,1
49,2,0,0,2.035094774751335,11.448747824967814,0.0,0,2
49,3,0,0,2.148370635344536,10.607710036230836,0.0,0,2
49,4,0,0,2.335465115552198,9.712387319870508,0.0,0,2
49,5,0,0,3.379254763743456,2.1108088473746394,0.0,0,0
49,6,0,0,4.541365899662976,2.9045711489990493,0.0,0,0
49,7,0,0,4.562170952284512,3.7860702961410393,0.0,0,0
49,8,0,0,4.617755856918077,3.9448600381598604,0.0,0,0
49,9,0,0,5.852230113329327,3.234949818539823,0.0,0,0
49,10,0,0,8.325837787986313,2.309027819280874,0.0,0,0
49,11,0,0,10.959569397178491,2.0183824563936157,0.0,0,0
49,12,0,0,12.527198250233022,2.630231736136827,0.0,0,0
49,13,0,0,12.782667613885263,3.5820442524021225,0.0,0,0
49,14,0,0,12.686314138093511,3.998727967243502,0.0,0,0
49,15,0,0,13.52193876888672,3.4971857948712053,0.0,0,0
49,16,0,0,15.716486079136878,2.5385332955840907,0.0,0,0
50,1,0,0,9.100000381469727,3.7279894445553152,0.0,2,1
50,2,0,0,2.082151450673723,11.039905953505077,0.0,0,2
50,3,0,0,2.2330906885596935,10.16186626168795,0.0,0,2
50,4,0,0,2.4544710248880257,9.269367538792627,0.0,0,2
50,5,0,0,3.4069999651621083,2.1609284709235475,0.0,0,0
50,6,0,0,4.497730668935235,3.004425697988051,0.0,0,0
50,7,0,0,4.487273319307286,3.8438539587324922,0.0,0,0
50,8,0,0,4.580456360042495,3.9074467814501963,0.0,0,0
50,9,0,0,5.886821737967358,3.1367372182078337,0.0,0,0
50,10,0,0,8.4005171539732,2.2403120871411786,0.0,0,0
50,11,0,0,11.005676639827431,2.0423405196766153,0.0,0,0
50,12,0,0,12.502342583287025,2.724836661948403,0.0,0,0
50,13,0,0,12.709701222906695,3.66031670824408,0.0,0,0
50,14,0,0,12.632321986446316,3.988704618186669,0.0,0,0
50,15,0,0,13.536560991797764,3.408082061813392,0.0,0,0
50,16,0,0,15.786279072295581,2.4522707397757317,0.0,0,0
51,1,0,0,9.399999618530273,3.6500626562032283,0.0,2,1
51,2,0,0,2.148370635344536,10.607710036230836,0.0,0,2
51,3,0,0,2.335465115552198,9.712387319870508,0.0,0,2
51,4,0,0,2.588919348859216,8.842756187643335,0.0,0,2
51,5,0,0,3.4312283994192727,2.2194318198308176,0.0,0,0
51,6,0,0,4.451101735301231,3.1042360268656988,0.0,0,0
51,7,0,0,4.412657444324871,3.8932061115093233,0.0,0,0
51,8,0,0,4.546455035061765,3.8609666164623055,0.0,0,0
51,9,0,0,5.92469562437045,3.037158384790825,0.0,0,0
51,10,0,0,8.475445175265488,2.179186905507331,0.0,0,0
51,11,0,0,11.04877031878106,2.0758671999268703,0.0,0,0
51,12,0,0,12.473981790208708,2.8221909288768843,0.0,0,0
51,13,0,0,12.63596074016014,3.731991497808947,0.0,0,0
51,14,0,0,12.580998473797045,3.96880245940721,0.0,0,0
51,15,0,0,13.554841050085011,3.3149009076879343,0.0,0,0
51,16,0,0,15.85735610023286,2.371480913680312,0.0,0,0
52,1,0,0,9.699999809265137,3.586086765457173,0.0,2,1
52,2,0,0,2.2330906885596935,10.16186626168795,0.0,0,2
52,3,0,0,2.4544710248880257,9.269367538792627,0.0,0,2
52,4,0,0,2.7374667242553583,8.442134037649943,0.0,0,2
52,5,0,0,3.4518795080472295,2.2857343479727996,0.0,0,0
52,6,0,0,4.40159564681117,3.2030048638187503,0.0,0,0
52,7,0,0,4.33850982816553,3.9336336440746376,0.0,0,0
52,8,0,0,4.5158368675807905,3.8058839576404506,0.0,0,0
52,9,0,0,5.965757107546937,2.9372082770759183,0.0,0,0
52,10,0,0,8.550434570831705,2.12626301698892,0.0,0,0
52,11,0,0,11.088742722284744,2.1186275096377654,0.0,0,0
52,12,0,0,12.442186758210756,2.92132180526816,0.0,0,0
52,13,0,0,12.561630478449166,3.7963524702919234,0.0,0,0
52,14,0,0,12.532471882198553,3.939220346696871,0.0,0,0
52,15,0,0,13.576733253122814,3.218573367785263,0.0,0,0
52,16,0,0,15.92953950739507,2.296971042534614,0.0,0,0
53,1,0,0,10.0,3.5386122891935963,0.0,2,1
53,2,0,0,2.335465115552198,9.712387319870508,0.0,0,2
53,3,0,0,2.588919348859216,8.842756187643335,0.0,0,2
53,4,0,0,2.898628914804725,8.076498198611198,0.0,0,2
53,5,0,0,3.4689016740292997,2.3591735824050066,0.0,0,0
53,6,0,0,4.349336142904002,3.299745343277015,0.0,0,0
53,7,0,0,4.265015801254323,3.96473261788661,0.0,0,0
53,8,0,0,4.488678387072639,3.7427491727036695,0.0,0,0
53,9,0,0,6.009903555173285,2.8378855635002815,0.0,0,0
53,10,0,0,8.625297906236662,2.0820692195857067,0.0,0,0
53,11,0,0,11.125493940146953,2.170194201929351,0.0,0,0
53,12,0,0,12.407036958314627,3.021238808173646,0.0,0,0
53,13,0,0,12.486896224717592,3.8527565521308733,0.0,0,0
53,14,0,0,12.486863502857679,3.9002538547473042,0.0,0,0
53,15,0,0,13.602182881804815,3.120061915042427,0.0,0,0
53,16,0,0,16.002648872856692,2.229485604341431,0.0,0,0
